1.45954255173008	0.355600467987135	0.401367844872230
0.340633415293401	0.0568914204918452	0.164123961523981
0.845914587506655	0.299973900601988	0.198088129951954
1.54032754247611	3.04891499329141	0.646572626425598
3.44333919157211	1.26637041482229	0.0548491671927628
0.881825426144929	1.13114195728827	2.97437451428065
0.461298290012214	0.0247171296531836	0.670622405338937
1.42006730483317	0.342170044762694	0.140131975715031
1.15745813126406	0.424680289836201	0.445100645605391
0.0488752904691604	0.103356989967561	2.06492901911884
